"Answer_ID","User","Timestamp","Question_ID","Answer"
"113317437","941068","2024-10-07 10:26:55","6980999","A"
"113317446","915958","2024-10-07 10:27:17","6981750","E"
"113317449","941072","2024-10-07 10:27:32","6980999","A"
"113317450","941070","2024-10-07 10:27:34","6980999","A"
"113317454","941069","2024-10-07 10:27:52","6981622","A"
"113317464","915958","2024-10-07 10:28:11","6981787","A"
"113317468","940901","2024-10-07 10:28:21","6981801","B"
"113317469","941051","2024-10-07 10:28:23","6981787","B"
"113317470","941045","2024-10-07 10:28:28","6981787","B"
"113317471","941067","2024-10-07 10:28:29","6980999","A"
"113317477","941080","2024-10-07 10:28:47","6980999","A"
"113317478","941063","2024-10-07 10:28:48","6981801","B"
"113317489","941057","2024-10-07 10:29:19","6981043","A"
"113317493","915958","2024-10-07 10:29:36","6981038","A"
"113317502","941052","2024-10-07 10:30:07","6981052","E"
"113317504","941072","2024-10-07 10:30:12","6981077","E"
"113317506","915958","2024-10-07 10:30:14","6980999","A"
"113317510","941078","2024-10-07 10:30:29","6981751","D"
"113317516","941081","2024-10-07 10:30:43","6981801","B"
"113317518","941079","2024-10-07 10:30:51","6981801","B"
"113317521","941051","2024-10-07 10:30:58","6981796","A"
"113317528","941060","2024-10-07 10:31:29","6981052","D"
"113317535","941074","2024-10-07 10:31:43","6981801","B"
"113317536","940901","2024-10-07 10:31:46","6981052","D"
"113317540","941081","2024-10-07 10:32:07","6981796","A"
"113317543","941085","2024-10-07 10:32:17","6981787","A"
"113317544","941080","2024-10-07 10:32:18","6981038","A"
"113317548","941063","2024-10-07 10:32:33","6981796","C"
"113317559","941067","2024-10-07 10:33:10","6981622","A"
"113317564","941072","2024-10-07 10:33:26","6981104","B"
"113317566","941059","2024-10-07 10:33:30","6981043","A"
"113317569","941081","2024-10-07 10:33:39","6981787","A"
"113317570","941074","2024-10-07 10:33:43","6981622","D"
"113317587","941059","2024-10-07 10:34:52","6980999","A"
"113317592","940901","2024-10-07 10:35:04","6981104","B"
"113317606","941090","2024-10-07 10:35:43","6981801","B"
"113317607","941059","2024-10-07 10:35:44","6981750","E"
"113317613","940901","2024-10-07 10:36:01","6981752","C"
"113317618","941086","2024-10-07 10:36:16","6981801","B"
"113317619","941060","2024-10-07 10:36:18","6981752","C"
"113317627","940901","2024-10-07 10:36:42","6981787","B"
"113317629","941049","2024-10-07 10:36:47","6981801","B"
"113317645","941090","2024-10-07 10:37:28","6981796","D"
"113317650","941060","2024-10-07 10:37:56","6981796","A"
"113317652","915958","2024-10-07 10:37:59","6981801","B"
"113317682","941078","2024-10-07 10:39:34","6981787","B"
"113317697","941086","2024-10-07 10:40:15","6981751","D"
"113317702","941059","2024-10-07 10:40:35","6981240","C"
"113317713","941090","2024-10-07 10:41:03","6981750","E"
"113317722","941049","2024-10-07 10:41:25","6981796","D"
"113317808","941049","2024-10-07 10:44:52","6981820","B"
"113317814","941082","2024-10-07 10:45:08","6981077","E"
"113317832","941090","2024-10-07 10:45:50","6981077","B"
"113317871","941090","2024-10-07 10:48:03","6981820","B"
"113317932","941082","2024-10-07 10:50:48","6981741","A"
"113317970","941090","2024-10-07 10:51:55","6981751","D"
"113318153","941085","2024-10-07 10:57:59","6981622","D"
"113318249","941091","2024-10-07 11:00:49","6981787","B"
"113318257","941082","2024-10-07 11:00:59","6981826","B"
"113318262","941084","2024-10-07 11:01:13","6981741","A"
"113318275","941102","2024-10-07 11:01:43","6981841","B"
"113318310","941082","2024-10-07 11:02:49","6981841","B"
"113318315","941064","2024-10-07 11:03:02","6981796","A"
"113318319","941102","2024-10-07 11:03:09","6981750","A"
"113318346","941051","2024-10-07 11:04:07","6981751","D"
"113318349","941047","2024-10-07 11:04:22","6981752","C"
"113318361","941105","2024-10-07 11:04:54","6980999","A"
"113318365","941091","2024-10-07 11:05:01","6981801","B"
"113318378","941042","2024-10-07 11:05:25","6981801","B"
"113318380","941101","2024-10-07 11:05:33","6980999","A"
"113318395","941055","2024-10-07 11:06:02","6981796","D"
"113318410","940901","2024-10-07 11:06:45","6981796","D"
"113318411","941101","2024-10-07 11:06:52","6981787","B"
"113318415","941108","2024-10-07 11:07:02","6981787","A"
"113318428","941064","2024-10-07 11:07:26","6980999","A"
"113318431","940901","2024-10-07 11:07:28","6981826","D"
"113318439","941106","2024-10-07 11:07:56","6981849","E"
"113318444","941042","2024-10-07 11:08:02","6981841","B"
"113318445","941108","2024-10-07 11:08:04","6981752","C"
"113318448","941064","2024-10-07 11:08:11","6981787","B"
"113318455","941084","2024-10-07 11:08:28","6981852","D"
"113318459","941075","2024-10-07 11:08:35","6981751","C"
"113318460","941111","2024-10-07 11:08:37","6981796","A"
"113318473","941115","2024-10-07 11:09:05","6981752","C"
"113318475","941106","2024-10-07 11:09:10","6981787","A"
"113318477","941109","2024-10-07 11:09:16","6981796","A"
"113318486","941108","2024-10-07 11:09:28","6981071","A"
"113318504","941106","2024-10-07 11:10:09","6981801","C"
"113318513","941106","2024-10-07 11:10:27","6981751","C"
"113318514","941078","2024-10-07 11:10:29","6981820","B"
"113318522","941054","2024-10-07 11:10:45","6981852","D"
"113318526","941109","2024-10-07 11:10:52","6981787","A"
"113318529","941111","2024-10-07 11:10:55","6981860","E"
"113318536","941106","2024-10-07 11:11:13","6981043","A"
"113318542","941064","2024-10-07 11:11:28","6981860","E"
"113318554","941106","2024-10-07 11:11:50","6981071","A"
"113318556","941109","2024-10-07 11:11:54","6980999","A"
"113318562","941055","2024-10-07 11:12:05","6981801","B"
"113318580","940901","2024-10-07 11:12:42","6981849","B"
"113318581","941047","2024-10-07 11:12:42","6981849","B"
"113318587","941109","2024-10-07 11:12:59","6981071","A"
"113318592","941111","2024-10-07 11:13:04","6981852","D"
"113318599","941050","2024-10-07 11:13:17","6981845","C"
"113318604","941118","2024-10-07 11:13:23","6981860","E"
"113318629","941054","2024-10-07 11:14:04","6981820","B"
"113318632","941118","2024-10-07 11:14:12","6981796","D"
"113318633","941055","2024-10-07 11:14:12","6981820","B"
"113318643","941023","2024-10-07 11:14:45","6981038","B"
"113318650","940901","2024-10-07 11:14:59","6981872","A"
"113318659","941109","2024-10-07 11:15:22","6981622","D"
"113318664","940997","2024-10-07 11:15:27","6981865","B"
"113318666","941104","2024-10-07 11:15:32","6981852","B"
"113318672","941023","2024-10-07 11:15:51","6981741","A"
"113318681","941106","2024-10-07 11:16:12","6981820","B"
"113318697","941078","2024-10-07 11:16:52","6981752","C"
"113318706","941064","2024-10-07 11:17:09","6981750","A"
"113318708","941045","2024-10-07 11:17:12","6981852","D"
"113318752","941050","2024-10-07 11:19:02","6981865","C"
"113318754","941054","2024-10-07 11:19:04","6981871","D"
"113318761","940997","2024-10-07 11:19:11","6981750","D"
"113318762","941064","2024-10-07 11:19:17","6981052","B"
"113318767","941078","2024-10-07 11:19:24","6981849","B"
"113318772","941104","2024-10-07 11:19:31","6981872","A"
"113318778","941111","2024-10-07 11:19:41","6981865","A"
"113318784","941075","2024-10-07 11:19:59","6981852","B"
"113318810","940901","2024-10-07 11:20:50","6981820","B"
"113318814","941064","2024-10-07 11:21:04","6981826","B"
"113318818","940997","2024-10-07 11:21:11","6980999","A"
"113318821","917185","2024-10-07 11:21:16","6981849","E"
"113318830","941118","2024-10-07 11:21:32","6981852","C"
"113318837","941078","2024-10-07 11:21:50","6981826","B"
"113318838","941069","2024-10-07 11:21:51","6980999","A"
"113318840","940901","2024-10-07 11:21:52","6981889","D"
"113318849","941111","2024-10-07 11:22:16","6981878","A"
"113318856","941078","2024-10-07 11:22:34","6981872","A"
"113318859","941103","2024-10-07 11:22:40","6981889","D"
"113318860","940997","2024-10-07 11:22:40","6981801","B"
"113318874","941118","2024-10-07 11:23:13","6981826","B"
"113318879","941069","2024-10-07 11:23:18","6981043","A"
"113318890","941103","2024-10-07 11:23:44","6981841","C"
"113318895","941064","2024-10-07 11:23:57","6981622","D"
"113318916","940997","2024-10-07 11:24:34","6981043","A"
"113318920","941103","2024-10-07 11:24:39","6981787","B"
"113318923","941111","2024-10-07 11:24:47","6981845","B"
"113318930","941023","2024-10-07 11:25:13","6981875","A"
"113318932","941103","2024-10-07 11:25:21","6981852","D"
"113318934","941104","2024-10-07 11:25:26","6981889","A"
"113318936","917185","2024-10-07 11:25:29","6981845","E"
"113318938","941069","2024-10-07 11:25:31","6981059","B"
"113318975","940997","2024-10-07 11:27:02","6981887","B"
"113318977","941064","2024-10-07 11:27:03","6981752","A"
"113318987","940901","2024-10-07 11:27:21","6981841","C"
"113319003","941069","2024-10-07 11:27:50","6981820","B"
"113319021","941078","2024-10-07 11:28:26","6981887","B"
"113319030","917185","2024-10-07 11:28:44","6981892","B"
"113319032","941078","2024-10-07 11:28:50","6981852","B"
"113319035","941001","2024-10-07 11:29:00","6981865","B"
"113319045","940901","2024-10-07 11:29:18","6981860","E"
"113319049","941045","2024-10-07 11:29:22","6981887","B"
"113319067","941128","2024-10-07 11:29:53","6981865","B"
"113319075","941078","2024-10-07 11:30:12","6981841","B"
"113319113","941064","2024-10-07 11:31:35","6981038","D"
"113319118","940901","2024-10-07 11:31:41","6981865","C"
"113319121","917185","2024-10-07 11:31:42","6981887","B"
"113319138","941102","2024-10-07 11:32:22","6981889","D"
"113319154","941104","2024-10-07 11:32:43","6981909","C"
"113319168","941128","2024-10-07 11:33:12","6981820","B"
"113319176","941023","2024-10-07 11:33:31","6981801","B"
"113319179","941078","2024-10-07 11:33:40","6981875","C"
"113319189","941123","2024-10-07 11:33:52","6981787","A"
"113319194","941104","2024-10-07 11:33:56","6981914","D"
"113319197","941064","2024-10-07 11:34:03","6981043","A"
"113319204","941128","2024-10-07 11:34:14","6981914","D"
"113319214","941078","2024-10-07 11:34:37","6981909","A"
"113319231","941078","2024-10-07 11:35:24","6980999","A"
"113319238","941078","2024-10-07 11:36:10","6981077","E"
"113319276","941104","2024-10-07 11:38:25","6981912","C"
"113319281","917185","2024-10-07 11:38:35","6981914","D"
"113319282","941078","2024-10-07 11:38:38","6981845","C"
"113319290","941123","2024-10-07 11:39:02","6981043","A"
"113319303","941023","2024-10-07 11:39:33","6981905","D"
"113319325","941063","2024-10-07 11:40:37","6981922","B"
"113319329","917185","2024-10-07 11:40:56","6981852","B"
"113319330","941033","2024-10-07 11:40:59","6981849","D"
"113319336","941023","2024-10-07 11:41:18","6981872","A"
"113319338","941087","2024-10-07 11:41:22","6981925","D"
"113319351","941123","2024-10-07 11:41:54","6981071","A"
"113319355","941104","2024-10-07 11:42:02","6981926","B"
"113319363","941089","2024-10-07 11:42:22","6981929","A"
"113319367","917185","2024-10-07 11:42:33","6981905","D"
"113319382","941124","2024-10-07 11:43:29","6981929","A"
"113319387","941087","2024-10-07 11:43:47","6981875","C"
"113319388","917185","2024-10-07 11:43:58","6981922","B"
"113319389","941115","2024-10-07 11:44:07","6981801","B"
"113319400","941023","2024-10-07 11:44:52","6981077","B"
"113319430","941057","2024-10-07 11:46:50","6981945","B"
"113319440","941090","2024-10-07 11:47:17","6981865","B"
"113319444","941087","2024-10-07 11:47:26","6981946","D"
"113319459","941063","2024-10-07 11:48:06","6981944","A"
"113319479","941078","2024-10-07 11:48:56","6981925","D"
"113319485","941127","2024-10-07 11:49:14","6981947","B"
"113319490","941114","2024-10-07 11:49:39","6981751","D"
"113319495","941087","2024-10-07 11:49:49","6981951","C"
"113319497","941104","2024-10-07 11:50:01","6981925","D"
"113319508","941104","2024-10-07 11:50:50","6981946","D"
"113319509","941124","2024-10-07 11:50:51","6981922","B"
"113319521","941078","2024-10-07 11:51:44","6981905","D"
"113319525","941125","2024-10-07 11:51:49","6981939","D"
"113319528","941089","2024-10-07 11:52:00","6981944","D"
"113319551","941127","2024-10-07 11:53:27","6981951","C"
"113319570","941063","2024-10-07 11:55:05","6981951","A"
"113319588","941126","2024-10-07 11:56:17","6981969","D"
"113319623","941063","2024-10-07 11:58:24","6981974","C"
"113319640","941125","2024-10-07 11:59:17","6981962","D"
"113319655","941141","2024-10-07 12:00:06","6981974","C"
"113319662","940901","2024-10-07 12:00:34","6981946","D"
"113319711","940901","2024-10-07 12:03:09","6981909","C"
"113319741","914587","2024-10-07 12:04:13","6981974","C"
"113319743","941142","2024-10-07 12:04:14","6981750","E"
"113319756","940901","2024-10-07 12:04:45","6981240","B"
"113319761","941141","2024-10-07 12:05:00","6981962","D"
"113319774","914587","2024-10-07 12:05:31","6981963","C"
"113319775","941023","2024-10-07 12:05:36","6981878","B"
"113319784","914587","2024-10-07 12:05:58","6981852","D"
"113319815","941023","2024-10-07 12:07:50","6981820","B"
"113319816","941114","2024-10-07 12:08:01","6981845","B"
"113319876","914587","2024-10-07 12:11:47","6981043","E"
"113319890","914587","2024-10-07 12:12:59","6981104","B"
"113319896","914587","2024-10-07 12:13:28","6981787","B"
"113319906","941023","2024-10-07 12:14:05","6981873","D"
"113319971","914587","2024-10-07 12:18:15","6981914","B"
"113320002","914587","2024-10-07 12:20:19","6981872","A"
"113320004","941023","2024-10-07 12:20:26","6981860","E"
"113320045","941023","2024-10-07 12:23:38","6981841","B"
"113320098","941023","2024-10-07 12:27:21","6981849","D"
"113320134","941023","2024-10-07 12:29:47","6981984","E"
"113320163","936682","2024-10-07 12:31:35","6981974","C"
"113320182","941156","2024-10-07 12:32:37","6981962","D"
"113320209","936682","2024-10-07 12:33:40","6981962","D"
"113320311","941155","2024-10-07 12:39:07","6981984","E"
"113320355","941023","2024-10-07 12:41:23","6981896","B"
"113320400","941163","2024-10-07 12:44:10","6981974","C"
"113320450","941023","2024-10-07 12:47:06","6981921","A"
"113320451","941156","2024-10-07 12:47:07","6981905","D"
"113320478","941156","2024-10-07 12:48:34","6981944","D"
"113320490","941071","2024-10-07 12:49:04","6981984","B"
"113320525","941023","2024-10-07 12:51:16","6981963","C"
"113320609","941071","2024-10-07 12:55:54","6981038","B"
"113320628","941150","2024-10-07 12:56:51","6981984","E"
"113320666","941071","2024-10-07 12:58:26","6981878","B"
"113320677","941099","2024-10-07 12:58:56","6981945","C"
"113320686","941150","2024-10-07 12:59:15","6981974","C"
"113320707","941163","2024-10-07 13:00:19","6982079","B"
"113320712","941099","2024-10-07 13:00:28","6981071","A"
"113320715","941023","2024-10-07 13:00:36","6981914","D"
"113320747","941163","2024-10-07 13:01:24","6982036","A"
"113320785","941163","2024-10-07 13:02:42","6981984","D"
"113320830","941163","2024-10-07 13:04:36","6982072","A"
"113320857","941163","2024-10-07 13:05:32","6981903","A"
"113320885","941163","2024-10-07 13:06:33","6981059","B"
"113320901","941099","2024-10-07 13:07:28","6981865","C"
"113320933","941099","2024-10-07 13:08:55","6981933","B"
"113320954","941099","2024-10-07 13:09:56","6981903","B"
"113320974","941104","2024-10-07 13:10:49","6982072","B"
"113320980","941099","2024-10-07 13:10:56","6981970","B"
"113321001","941045","2024-10-07 13:12:17","6981952","C"
"113321037","941023","2024-10-07 13:13:43","6982079","E"
"113321061","941099","2024-10-07 13:14:57","6981751","D"
"113321086","941180","2024-10-07 13:16:23","6982099","E"
"113321095","941104","2024-10-07 13:16:38","6981947","C"
"113321098","941023","2024-10-07 13:16:45","6981787","B"
"113321114","941179","2024-10-07 13:17:15","6982079","B"
"113321126","941180","2024-10-07 13:17:53","6982072","B"
"113321153","941078","2024-10-07 13:18:53","6982079","D"
"113321175","941107","2024-10-07 13:19:59","6982091","B"
"113321215","941180","2024-10-07 13:22:03","6982071","B"
"113321216","941107","2024-10-07 13:22:03","6982036","B"
"113321226","941178","2024-10-07 13:22:29","6982099","C"
"113321323","941104","2024-10-07 13:26:28","6981801","B"
"113321398","941104","2024-10-07 13:29:09","6981878","B"
"113321462","941023","2024-10-07 13:31:32","6981962","D"
"113321472","941023","2024-10-07 13:31:52","6981946","D"
"113321473","941180","2024-10-07 13:31:59","6982119","C"
"113321534","941090","2024-10-07 13:35:11","6981952","C"
"113321548","941078","2024-10-07 13:35:38","6981043","A"
"113321557","941178","2024-10-07 13:36:00","6982062","B"
"113321614","941023","2024-10-07 13:37:44","6981796","D"
"113321669","941023","2024-10-07 13:39:24","6981752","C"
"113321685","941120","2024-10-07 13:39:55","6982109","D"
"113321709","941120","2024-10-07 13:40:43","6981801","B"
"113321711","941090","2024-10-07 13:40:46","6981905","A"
"113321746","941023","2024-10-07 13:42:34","6981845","B"
"113321790","941180","2024-10-07 13:44:03","6982134","A"
"113321901","941023","2024-10-07 13:49:22","6982099","C"
"113321916","941178","2024-10-07 13:50:03","6981896","A"
"113321919","941103","2024-10-07 13:50:09","6982153","A"
"113321953","941090","2024-10-07 13:51:15","6982134","A"
"113321955","941103","2024-10-07 13:51:18","6981929","A"
"113321964","941023","2024-10-07 13:51:38","6981892","B"
"113321981","941103","2024-10-07 13:52:25","6981945","B"
"113321997","941185","2024-10-07 13:53:01","6981849","E"
"113322018","941103","2024-10-07 13:53:49","6981956","B"
"113322031","941059","2024-10-07 13:54:11","6982153","D"
"113322034","941090","2024-10-07 13:54:18","6982153","A"
"113322059","941103","2024-10-07 13:55:40","6981944","E"
"113322169","941131","2024-10-07 13:59:59","6981931","B"
"113322202","940951","2024-10-07 14:01:46","6982153","D"
"113322214","941131","2024-10-07 14:02:26","6981622","D"
"113322320","941194","2024-10-07 14:07:13","6982153","B"
"113322321","941193","2024-10-07 14:07:14","6982123","C"
"113322378","941194","2024-10-07 14:10:08","6982142","E"
"113322412","941110","2024-10-07 14:12:22","6982143","D"
"113322413","941193","2024-10-07 14:12:24","6982071","C"
"113322455","941191","2024-10-07 14:14:22","6982157","C"
"113322479","941192","2024-10-07 14:15:39","6982153","A"
"113322581","941185","2024-10-07 14:20:54","6981944","A"
"113322618","941110","2024-10-07 14:22:23","6981892","B"
"113322720","941191","2024-10-07 14:27:59","6982143","D"
"113322776","941204","2024-10-07 14:31:13","6981896","A"
"113322806","941043","2024-10-07 14:33:20","6982146","B"
"113322813","941204","2024-10-07 14:33:38","6982036","B"
"113322834","941027","2024-10-07 14:34:55","6982147","C"
"113322872","941133","2024-10-07 14:37:25","6981961","A"
"113322884","941090","2024-10-07 14:38:03","6982157","B"
"113322897","941133","2024-10-07 14:38:39","6981750","C"
"113322908","941191","2024-10-07 14:39:08","6981974","C"
"113322925","941043","2024-10-07 14:40:36","6982118","E"
"113322933","941090","2024-10-07 14:41:06","6982255","A"
"113322961","941133","2024-10-07 14:43:25","6982118","D"
"113322969","941104","2024-10-07 14:44:25","6982091","D"
"113322973","941090","2024-10-07 14:44:55","6981970","B"
"113323000","941090","2024-10-07 14:46:36","6981787","B"
"113323016","941090","2024-10-07 14:47:35","6980999","A"
"113323055","941090","2024-10-07 14:48:57","6981043","A"
"113323062","941211","2024-10-07 14:49:09","6982264","A"
"113323072","941210","2024-10-07 14:49:37","6982255","A"
"113323079","941128","2024-10-07 14:50:08","6982255","A"
"113323085","941090","2024-10-07 14:50:12","6981071","A"
"113323090","941211","2024-10-07 14:50:28","6980999","A"
"113323113","941133","2024-10-07 14:51:08","6981947","B"
"113323117","941211","2024-10-07 14:51:17","6981872","A"
"113323128","941090","2024-10-07 14:51:43","6981622","D"
"113323136","941115","2024-10-07 14:51:53","6982153","E"
"113323173","941211","2024-10-07 14:53:09","6981941","B"
"113323233","941090","2024-10-07 14:55:32","6981944","A"
"113323264","941213","2024-10-07 14:56:39","6982217","A"
"113323283","941213","2024-10-07 14:57:26","6982183","C"
"113323297","941207","2024-10-07 14:57:56","6982205","A"
"113323311","941213","2024-10-07 14:58:46","6982205","A"
"113323326","941185","2024-10-07 14:59:16","6982118","A"
"113323335","941207","2024-10-07 14:59:35","6982285","D"
"113323379","941216","2024-10-07 15:01:01","6982153","A"
"113323394","941207","2024-10-07 15:01:29","6982284","C"
"113323445","941207","2024-10-07 15:03:42","6982275","B"
"113323457","940878","2024-10-07 15:04:18","6982284","C"
"113323465","941185","2024-10-07 15:04:33","6982285","D"
"113323490","941112","2024-10-07 15:05:43","6982276","A"
"113323492","940878","2024-10-07 15:05:45","6982205","A"
"113323523","941112","2024-10-07 15:07:22","6982255","A"
"113323524","941216","2024-10-07 15:07:23","6982255","A"
"113323525","941210","2024-10-07 15:07:31","6982264","B"
"113323536","941215","2024-10-07 15:08:02","6982264","A"
"113323583","941185","2024-10-07 15:09:53","6982293","A"
"113323610","941215","2024-10-07 15:10:41","6982217","E"
"113323630","941168","2024-10-07 15:11:24","6982255","A"
"113323645","941168","2024-10-07 15:12:00","6981907","C"
"113323681","941215","2024-10-07 15:13:13","6982299","D"
"113323711","941168","2024-10-07 15:14:11","6982303","A"
"113323776","941215","2024-10-07 15:17:05","6982091","A"
"113323804","941222","2024-10-07 15:18:01","6982276","B"
"113323836","941185","2024-10-07 15:19:05","6981952","C"
"113323897","941215","2024-10-07 15:21:04","6982139","D"
"113324011","941222","2024-10-07 15:25:00","6982284","B"
"113324074","941226","2024-10-07 15:27:15","6982284","A"
"113324102","941227","2024-10-07 15:28:17","6982320","C"
"113324138","941226","2024-10-07 15:29:51","6982255","A"
"113324166","244796","2024-10-07 15:30:53","6982275","B"
"113324174","941227","2024-10-07 15:31:17","6982312","A"
"113324191","244796","2024-10-07 15:32:14","6982320","C"
"113324201","941227","2024-10-07 15:32:37","6982285","D"
"113324204","941185","2024-10-07 15:32:44","6981751","D"
"113324207","941048","2024-10-07 15:32:51","6981872","A"
"113324216","941226","2024-10-07 15:33:10","6982303","A"
"113324283","941185","2024-10-07 15:36:05","6982062","C"
"113324288","244796","2024-10-07 15:36:08","6982312","A"
"113324347","941227","2024-10-07 15:38:40","6982276","A"
"113324459","941048","2024-10-07 15:42:45","6982118","D"
"113324520","941222","2024-10-07 15:44:59","6982339","C"
"113324582","941222","2024-10-07 15:47:21","6981077","E"
"113324586","941230","2024-10-07 15:47:28","6982349","B"
"113324690","941031","2024-10-07 15:51:23","6982285","D"
"113324703","941230","2024-10-07 15:51:56","6982339","C"
"113324709","941161","2024-10-07 15:52:07","6982320","C"
"113324718","941172","2024-10-07 15:52:28","6982285","D"
"113324760","941161","2024-10-07 15:54:05","6982312","A"
"113324778","941172","2024-10-07 15:54:46","6981751","A"
"113324803","941172","2024-10-07 15:56:03","6981796","D"
"113324815","941161","2024-10-07 15:56:38","6982372","D"
"113324830","941161","2024-10-07 15:57:19","6982339","C"
"113324837","941172","2024-10-07 15:57:35","6980999","A"
"113324850","941172","2024-10-07 15:57:59","6981787","B"
"113324864","941172","2024-10-07 15:58:51","6981071","A"
"113324926","941128","2024-10-07 16:01:15","6982373","C"
"113324971","941119","2024-10-07 16:03:09","6982339","D"
"113325029","941119","2024-10-07 16:05:31","6982320","C"
"113325032","941239","2024-10-07 16:05:42","6982379","B"
